P,Player,Week,Team,Opp,Opp Rank,FDSal,DKSal,FD Points,DK Points
WR,Dax Milne,8,WAS,DEN,9,4900,3000,2.7,3.2
WR,Jalen Reagor,8,PHI,DET,25,5500,4100,2.6,3.1
WR,Chris Moore,8,HOU,LAR,7,5000,3000,2.6,3.6
WR,T.Y. Hilton,8,IND,TEN,32,6200,4900,2.6,3.6
WR,Jaelon Darden,8,TB,NO,22,4600,3000,2.6,4.1
WR,Cam Sims,8,WAS,DEN,9,4600,3000,2.5,3
WR,Amari Rodgers,8,GB,ARI,20,4500,3000,2.3,2.8
WR,Jalen Guyton,8,LAC,NE,20,4800,3200,2.3,2.8
WR,Demarcus Robinson,8,KC,NYG,17,5200,3000,2.3,2.8
WR,Equanimeous St. Brown,8,GB,ARI,20,4600,3000,2.2,3.2
WR,DeVonta Smith,8,PHI,DET,25,6200,5500,2,2.5
WR,K.J. Osborn,8,MIN,DAL,28,5500,3800,2,3
WR,Collin Johnson,8,NYG,KC,23,4800,3000,2,3
WR,Rondale Moore,8,ARI,GB,12,5400,4000,2,4.5
WR,Olamide Zaccheaus,8,ATL,CAR,12,5100,3400,1.7,2.2
WR,Byron Pringle,8,KC,NYG,17,5300,3700,1.7,2.2
WR,Tyron Johnson,8,JAX,SEA,13,4600,3000,1.5,2
WR,Jeff Smith,8,NYJ,CIN,11,4500,3000,1.4,1.9
WR,Marcus Johnson,8,TEN,IND,26,4800,3000,1.3,1.8
WR,Danny Amendola,8,HOU,LAR,7,4900,3000,1.3,2.3
WR,Antoine Wesley,8,ARI,GB,12,4500,3000,1.2,1.7
WR,Noah Brown,8,DAL,MIN,19,4600,3000,1.2,1.7
WR,Odell Beckham Jr.,8,CLE,PIT,27,5700,4600,1.1,1.6
WR,Ihmir Smith-Marsette,8,MIN,DAL,28,4500,3000,1.1,1.6
WR,Ray-Ray McCloud,8,PIT,CLE,23,4800,3300,1,1
WR,Tavon Austin,8,JAX,SEA,13,4900,3100,1,1.5
WR,James Washington,8,PIT,CLE,23,5100,3800,0.9,1.4
WR,Ty Montgomery,8,NO,TB,16,5500,3000,0.9,1.4
WR,Shi Smith,8,CAR,ATL,24,4600,3000,0.3,0.8
WR,Andy Isabella,8,ARI,GB,12,4500,3000,0,0
WR,Davante Adams,8,GB,ARI,20,8700,8600,0,0
WR,Allen Lazard,8,GB,ARI,20,5700,4300,0,0
WR,Malik Taylor,8,GB,ARI,20,4500,3000,0,0
WR,Calvin Ridley,8,ATL,CAR,12,7000,6600,0,0
WR,Russell Gage,8,ATL,CAR,12,5600,4200,0,0
WR,Christian Blake,8,ATL,CAR,12,4800,3000,0,0
WR,Frank Darby,8,ATL,CAR,12,4500,3000,0,0
WR,Emmanuel Sanders,8,BUF,MIA,30,6700,5400,0,0
WR,Jake Kumerow,8,BUF,MIA,30,4500,3000,0,0
WR,Isaiah McKenzie,8,BUF,MIA,30,4600,3000,0,0
WR,Robby Anderson,8,CAR,ATL,24,5700,4700,0,0
WR,Alex Erickson,8,CAR,ATL,24,4700,3000,0,0
WR,Keith Kirkwood,8,CAR,ATL,24,4800,3000,0,0
WR,Terrace Marshall Jr.,8,CAR,ATL,24,4900,3200,0,0
WR,Breshad Perriman,8,CHI,SF,17,4500,3000,0,0
WR,Damiere Byrd,8,CHI,SF,17,4700,3000,0,0
WR,Jakeem Grant Sr.,8,CHI,SF,17,4500,3000,0,0
WR,Mike Thomas,8,CIN,NYJ,4,4600,3000,0,0
WR,Auden Tate,8,CIN,NYJ,4,4700,3000,0,0
WR,Stanley Morgan,8,CIN,NYJ,4,4500,3000,0,0
WR,Trenton Irwin,8,CIN,NYJ,4,4500,3000,0,0
WR,Donovan Peoples-Jones,8,CLE,PIT,27,5300,4200,0,0
WR,Anthony Schwartz,8,CLE,PIT,27,4700,3000,0,0
WR,Geronimo Allison,8,DET,PHI,5,4700,3000,0,0
WR,Kalif Raymond,8,DET,PHI,5,5700,5300,0,0
WR,KhaDarel Hodge,8,DET,PHI,5,4800,3000,0,0
WR,Trinity Benson,8,DET,PHI,5,4600,3000,0,0
WR,Tom Kennedy,8,DET,PHI,5,4600,3000,0,0
WR,Davion Davis,8,HOU,LAR,7,4500,3000,0,0
WR,Ashton Dulin,8,IND,TEN,32,4900,3000,0,0
WR,Mike Strachan,8,IND,TEN,32,5000,3000,0,0
WR,DeSean Jackson,8,LAR,HOU,6,5200,3300,0,0
WR,Tutu Atwell,8,LAR,HOU,6,4500,3000,0,0
WR,Albert Wilson,8,MIA,BUF,1,4700,3000,0,0
WR,Mack Hollins,8,MIA,BUF,1,5200,3000,0,0
WR,Isaiah Ford,8,MIA,BUF,1,5000,3000,0,0
WR,Preston Williams,8,MIA,BUF,1,5100,3100,0,0
WR,Corey Davis,8,NYJ,CIN,11,6100,5200,0,0
WR,Greg Ward,8,PHI,DET,25,5000,3000,0,0
WR,J.J. Arcega-Whiteside,8,PHI,DET,25,4500,3000,0,0
WR,Cody White,8,PIT,CLE,23,4500,3000,0,0
WR,Travis Benjamin,8,SF,CHI,29,4500,3000,0,0
WR,Trent Sherfield,8,SF,CHI,29,4900,3000,0,0
WR,Jauan Jennings,8,SF,CHI,29,4700,3000,0,0
WR,Julio Jones,8,TEN,IND,26,6500,5800,0,0
WR,Chester Rogers,8,TEN,IND,26,5000,3200,0,0
WR,Josh Reynolds,8,TEN,IND,26,5200,3000,0,0
WR,Andre Roberts,8,LAC,NE,20,4600,3000,0,0
WR,Matthew Slater,8,NE,LAC,2,4500,3000,0,0
WR,Gunner Olszewski,8,NE,LAC,2,4500,3000,0,0
WR,Penny Hart,8,SEA,JAX,18,4900,3000,0,0
WR,Freddie Swain,8,SEA,JAX,18,5000,3200,0,0
WR,Diontae Spencer,8,DEN,WAS,31,4500,3000,0,0
WR,Tyrie Cleveland,8,DEN,WAS,31,4500,3000,0,0
WR,Kendall Hinton,8,DEN,WAS,31,4600,3300,0,0
WR,Kenny Stills,8,NO,TB,16,4900,3200,0,0
WR,Lil'Jordan Humphrey,8,NO,TB,16,4800,3000,0,0
WR,Antonio Brown,8,TB,NO,22,7300,6100,0,0
WR,Curtis Samuel,8,WAS,DEN,9,5300,4000,0,0
WR,Antonio Gandy-Golden,8,WAS,DEN,9,4500,3000,0,0
WR,Dyami Brown,8,WAS,DEN,9,4700,3300,0,0
WR,Malik Turner,8,DAL,MIN,19,4500,3000,0,0
WR,Simi Fehoko,8,DAL,MIN,19,4500,3000,0,0
WR,Dede Westbrook,8,MIN,DAL,28,4700,3000,0,0
WR,Dan Chisena,8,MIN,DAL,28,4500,3000,0,0
WR,Josh Gordon,8,KC,NYG,17,5000,3000,0,0
WR,Marcus Kemp,8,KC,NYG,17,4600,3000,0,0
WR,Kenny Golladay,8,NYG,KC,23,5800,5500,0,0
WR,Dante Pettis,8,NYG,KC,23,5500,3500,0,0
WR,Darius Slayton,8,NYG,KC,23,5700,4800,0,0
WR,Elijah Moore,9,NYJ,IND,25,5200,4200,23.9,27.4
WR,DeVonta Smith,9,PHI,LAC,2,5800,5200,20.1,25.6
WR,Olamide Zaccheaus,9,ATL,NO,28,5200,3600,19.3,20.8
WR,Darnell Mooney,9,CHI,PIT,24,5900,4900,19.1,20.6
WR,Malik Turner,9,DAL,DEN,11,4500,3000,17.8,20.3
WR,Tim Patrick,9,DEN,DAL,25,5600,4700,16.5,18.5
WR,Keenan Allen,9,LAC,PHI,4,7000,6700,16.4,25.4
WR,Marquise Brown,9,BAL,MIN,26,7700,6000,16.1,23.6
WR,Brandon Aiyuk,9,SF,ARI,18,5500,4100,15.7,19.7
WR,Donovan Peoples-Jones,9,CLE,CIN,15,5100,4400,15.6,16.6
WR,Justin Jefferson,9,MIN,BAL,10,7600,7500,15.5,17
WR,Cooper Kupp,9,LAR,TEN,32,9400,9400,15,20.5
WR,Michael Pittman Jr.,9,IND,NYJ,6,7300,6000,14.9,17.4
WR,Hunter Renfrow,9,LV,NYG,19,5600,4800,14.4,17.9
WR,Robert Woods,9,LAR,TEN,32,7100,6400,13.9,17.4
WR,Christian Kirk,9,ARI,SF,9,6400,5300,13.42,16.42
WR,Jaylen Waddle,9,MIA,HOU,22,6100,5600,12.3,16.3
WR,Stefon Diggs,9,BUF,JAX,24,7600,7700,11.5,14.5
WR,Tee Higgins,9,CIN,CLE,20,6600,5300,10.8,13.8
WR,Kenny Stills,9,NO,ATL,13,4700,3000,10,11
WR,Marquez Callaway,9,NO,ATL,13,5400,5000,10,11.5
WR,Jerry Jeudy,9,DEN,DAL,25,5800,5000,9.9,12.9
WR,Russell Gage,9,ATL,NO,28,5800,4900,9.9,13.4
WR,Mack Hollins,9,MIA,HOU,22,5000,3000,9.7,11.2
WR,Diontae Johnson,9,PIT,CHI,31,7200,6700,9.2,11.7
WR,Keelan Cole,9,NYJ,IND,25,5100,3000,9.1,11.6
WR,Allen Robinson II,9,CHI,PIT,24,5500,4700,8.8,10.8
WR,Deebo Samuel,9,SF,ARI,18,8000,7800,8.8,11.3
WR,Brandin Cooks,9,HOU,MIA,31,6800,6100,8.6,11.6
WR,Allen Lazard,9,GB,KC,16,5700,4600,8.5,9
WR,Emmanuel Sanders,9,BUF,JAX,24,6500,5600,8.5,10.5
WR,Deonte Harris,9,NO,ATL,13,5200,3900,8.2,11.2
WR,Devin Duvernay,9,BAL,MIN,26,5000,3400,7.8,8.8
WR,Zach Pascal,9,IND,NYJ,6,5600,4600,7.8,9.8
WR,Antoine Wesley,9,ARI,SF,9,4700,3000,7.7,9.2
WR,Rashod Bateman,9,BAL,MIN,26,5400,4000,7.7,10.2
WR,Adam Thielen,9,MIN,BAL,10,7400,6900,7.6,8.6
WR,Cole Beasley,9,BUF,JAX,24,6300,5400,7.3,11.3
WR,Davante Adams,9,GB,KC,16,9000,8200,7.2,10.2
WR,Mike Williams,9,LAC,PHI,4,7300,7100,6.8,7.8
WR,Tre'Quan Smith,9,NO,ATL,13,5700,4400,6.8,8.3
WR,A.J. Brown,9,TEN,LAR,8,7700,7500,6.7,9.2
WR,Randall Cobb,9,GB,KC,16,5600,4500,6.5,8
WR,Danny Amendola,9,HOU,MIA,31,4800,3200,6.4,7.9
WR,Jamison Crowder,9,NYJ,IND,25,6000,5000,6.3,8.8
WR,DJ Moore,9,CAR,NE,21,7100,6400,6.1,7.6
WR,James Washington,9,PIT,CHI,31,4800,3400,6,6.5
WR,Ja'Marr Chase,9,CIN,CLE,20,7900,7600,5.9,9.9
WR,Chase Claypool,9,PIT,CHI,31,6300,6200,5.8,7.3
WR,Van Jefferson,9,LAR,TEN,32,5500,4000,5.6,7.1
WR,Marquise Goodwin,9,CHI,PIT,24,4900,3100,5.5,6
WR,Jeff Smith,9,NYJ,IND,25,4600,3000,5.5,7
WR,Julio Jones,9,TEN,LAR,8,6500,5500,5.5,7.5
WR,Jamal Agnew,9,JAX,BUF,1,5200,4300,5.3,6.8
WR,Tyreek Hill,9,KC,GB,7,8500,7900,5.3,7.3
WR,Rondale Moore,9,ARI,SF,9,5300,4200,5,7.5
WR,Kendrick Bourne,9,NE,CAR,5,5600,4600,4.9,6.4
WR,Chris Conley,9,HOU,MIA,31,4900,3100,4.8,5.8
WR,Amari Cooper,9,DAL,DEN,11,6900,5700,4.7,5.7
WR,Kendall Hinton,9,DEN,DAL,25,4600,3100,4.5,5
WR,Nico Collins,9,HOU,MIA,31,5400,3600,4,5.5
WR,Laviska Shenault Jr.,9,JAX,BUF,1,5500,4400,4,6
WR,Cedrick Wilson,9,DAL,DEN,11,5300,3600,3.8,4.8
WR,Kenny Golladay,9,NYG,LV,3,6000,5200,3.8,4.8
WR,Marvin Jones Jr.,9,JAX,BUF,1,6000,5700,3.6,5.1
WR,Mecole Hardman,9,KC,GB,7,5400,3900,3.5,5
WR,Courtland Sutton,9,DEN,DAL,25,6700,5900,3.4,3.9
WR,Ashton Dulin,9,IND,NYJ,6,5000,3000,3.3,4.3
WR,CeeDee Lamb,9,DAL,DEN,11,7500,7200,3.3,4.3
WR,Joshua Palmer,9,LAC,PHI,4,4600,3000,3.2,4.2
WR,Marquez Valdes-Scantling,9,GB,KC,16,5300,3700,2.9,3.9
WR,Jarvis Landry,9,CLE,CIN,15,5900,5100,2.6,4.1
WR,Denzel Mims,9,NYJ,IND,25,5000,3000,2.5,3
WR,Zay Jones,9,LV,NYG,19,4800,3000,2.5,3
WR,K.J. Osborn,9,MIN,BAL,10,5500,3600,2.5,3
WR,Jalen Guyton,9,LAC,PHI,4,4700,3100,2.4,2.9
WR,Mike Thomas,9,CIN,CLE,20,4600,3000,2.1,2.6
WR,Anthony Schwartz,9,CLE,CIN,15,4600,3000,2,2.5
WR,Isaiah McKenzie,9,BUF,JAX,24,4600,3000,2,3
WR,Nick Westbrook-Ikhine,9,TEN,LAR,8,5200,3400,1.9,2.4
WR,Quez Watkins,9,PHI,LAC,2,5400,3800,1.9,2.9
WR,Kirk Merritt,9,MIA,HOU,22,4500,3000,1.8,2.3
WR,Tajaé Sharpe,9,ATL,NO,28,5500,4200,1.7,2.2
WR,Tyler Boyd,9,CIN,CLE,20,5900,5000,1.6,2.1
WR,Albert Wilson,9,MIA,HOU,22,4600,3000,1.6,2.1
WR,Braxton Berrios,9,NYJ,IND,25,4900,3000,1.5,2.5
WR,Jakobi Meyers,9,NE,CAR,5,5500,5200,1.3,1.8
WR,Dezmon Patmon,9,IND,NYJ,6,4500,3000,1.2,1.7
WR,Kadarius Toney,9,NYG,LV,3,5700,5200,1.2,1.7
WR,Willie Snead IV,9,CAR,NE,21,4500,3000,1.1,1.6
WR,Mohamed Sanu Sr.,9,SF,ARI,18,5100,3400,1,1.5
WR,Andre Roberts,9,LAC,PHI,4,4500,3000,0.9,0.9
WR,Chris Moore,9,HOU,MIA,31,5000,3000,0.9,1.4
WR,Robby Anderson,9,CAR,NE,21,5500,4500,0.7,1.2
WR,Demarcus Robinson,9,KC,GB,7,5200,3400,0.7,1.2
WR,T.Y. Hilton,9,IND,NYJ,6,6000,4700,0,0
WR,Mike Strachan,9,IND,NYJ,6,4900,3000,0,0
WR,Corey Davis,9,NYJ,IND,25,6400,5100,0,0
WR,Christian Blake,9,ATL,NO,28,5000,3000,0,0
WR,Frank Darby,9,ATL,NO,28,4700,3000,0,0
WR,Sammy Watkins,9,BAL,MIN,26,5500,4300,0,0
WR,Miles Boykin,9,BAL,MIN,26,4700,3000,0,0
WR,James Proche II,9,BAL,MIN,26,4800,3000,0,0
WR,Tylan Wallace,9,BAL,MIN,26,4500,3000,0,0
WR,Jake Kumerow,9,BUF,JAX,24,4500,3000,0,0
WR,Tanner Gentry,9,BUF,JAX,24,4500,3000,0,0
WR,Gabriel Davis,9,BUF,JAX,24,5000,3500,0,0
WR,Alex Erickson,9,CAR,NE,21,4600,3000,0,0
WR,Shi Smith,9,CAR,NE,21,4700,3000,0,0
WR,Terrace Marshall Jr.,9,CAR,NE,21,4900,3200,0,0
WR,Auden Tate,9,CIN,CLE,20,4700,3000,0,0
WR,Stanley Morgan,9,CIN,CLE,20,4500,3000,0,0
WR,Trenton Irwin,9,CIN,CLE,20,4500,3000,0,0
WR,Odell Beckham Jr.,9,CLE,CIN,15,5500,4500,0,0
WR,Rashard Higgins,9,CLE,CIN,15,5000,3400,0,0
WR,Noah Brown,9,DAL,DEN,11,4600,3000,0,0
WR,Simi Fehoko,9,DAL,DEN,11,4500,3000,0,0
WR,Diontae Spencer,9,DEN,DAL,25,4500,3000,0,0
WR,Tyrie Cleveland,9,DEN,DAL,25,4500,3000,0,0
WR,Davion Davis,9,HOU,MIA,31,4500,3000,0,0
WR,Tavon Austin,9,JAX,BUF,1,4700,3000,0,0
WR,Laquon Treadwell,9,JAX,BUF,1,4500,3000,0,0
WR,Tyron Johnson,9,JAX,BUF,1,4600,3000,0,0
WR,Marcell Ateman,9,LV,NYG,19,4500,0,0,0
WR,Bryan Edwards,9,LV,NYG,19,5300,4100,0,0
WR,Dillon Stoner,9,LV,NYG,19,4500,3000,0,0
WR,Isaiah Ford,9,MIA,HOU,22,4900,3000,0,0
WR,Preston Williams,9,MIA,HOU,22,5100,3300,0,0
WR,Dede Westbrook,9,MIN,BAL,10,4800,3000,0,0
WR,Dan Chisena,9,MIN,BAL,10,4500,3000,0,0
WR,Ihmir Smith-Marsette,9,MIN,BAL,10,4500,3000,0,0
WR,Matthew Slater,9,NE,CAR,5,4500,3000,0,0
WR,Nelson Agholor,9,NE,CAR,5,5400,4100,0,0
WR,N'Keal Harry,9,NE,CAR,5,4900,3000,0,0
WR,Gunner Olszewski,9,NE,CAR,5,4500,3000,0,0
WR,Kristian Wilkerson,9,NE,CAR,5,4500,3000,0,0
WR,Kevin White,9,NO,ATL,13,4700,3000,0,0
WR,Ty Montgomery,9,NO,ATL,13,4700,3200,0,0
WR,Lil'Jordan Humphrey,9,NO,ATL,13,4600,3000,0,0
WR,Sterling Shepard,9,NYG,LV,3,6500,5500,0,0
WR,Pharoh Cooper,9,NYG,LV,3,4500,0,0,0
WR,John Ross,9,NYG,LV,3,5000,3200,0,0
WR,Darius Slayton,9,NYG,LV,3,5800,4800,0,0
WR,Collin Johnson,9,NYG,LV,3,4700,3000,0,0
WR,Maurice Ffrench,9,LAC,PHI,4,4500,3000,0,0
WR,Greg Ward,9,PHI,LAC,2,5000,3200,0,0
WR,J.J. Arcega-Whiteside,9,PHI,LAC,2,4700,3000,0,0
WR,John Hightower,9,PHI,LAC,2,4500,3000,0,0
WR,A.J. Green,9,ARI,SF,9,5700,4700,0,0
WR,DeAndre Hopkins,9,ARI,SF,9,7200,7000,0,0
WR,Andy Isabella,9,ARI,SF,9,4500,3000,0,0
WR,Greg Dortch,9,ARI,SF,9,4500,3000,0,0
WR,Equanimeous St. Brown,9,GB,KC,16,4900,3400,0,0
WR,Amari Rodgers,9,GB,KC,16,4700,3000,0,0
WR,Josh Gordon,9,KC,GB,7,5000,3000,0,0
WR,Marcus Kemp,9,KC,GB,7,4700,3000,0,0
WR,Byron Pringle,9,KC,GB,7,5500,3700,0,0
WR,Travis Benjamin,9,SF,ARI,18,4500,3000,0,0
WR,Trent Sherfield,9,SF,ARI,18,4800,3000,0,0
WR,Jauan Jennings,9,SF,ARI,18,4700,3000,0,0
WR,J.J. Koski,9,LAR,TEN,32,4500,3000,0,0
WR,Ben Skowronek,9,LAR,TEN,32,4800,3000,0,0
WR,Jacob Harris,9,LAR,TEN,32,4000,2500,0,0
WR,Chester Rogers,9,TEN,LAR,8,5000,3100,0,0
WR,Josh Reynolds,9,TEN,LAR,8,4900,3000,0,0
WR,Damiere Byrd,9,CHI,PIT,24,4600,3000,0,0
WR,Cody White,9,PIT,CHI,31,4500,3000,0,0
WR,Jalen Reagor,9,PHI,LAC,2,5200,4000,-0.1,0.4
WR,Ray-Ray McCloud,9,PIT,CHI,31,4900,3100,-0.3,1.2
WR,Marcus Johnson,9,TEN,LAR,8,4800,3000,-0.7,-0.7
WR,Malik Taylor,9,GB,KC,16,4800,3000,-2,-1
WR,Jakeem Grant Sr.,9,CHI,PIT,24,4500,3000,-2,-1
WR,Deebo Samuel,10,SF,LAR,8,7700,7400,27.8,30.3
WR,Stefon Diggs,10,BUF,NYJ,8,7900,7500,26.2,33.2
WR,CeeDee Lamb,10,DAL,ATL,20,7700,7000,25.6,28.6
WR,Tyreek Hill,10,KC,LV,3,8400,7700,24,27.5
WR,Kendrick Bourne,10,NE,CLE,18,5500,4600,22.1,24.1
WR,DeVonta Smith,10,PHI,DEN,12,6200,5900,20.6,22.6
WR,Justin Jefferson,10,MIN,LAC,2,7500,7700,18.4,25.9
WR,Cooper Kupp,10,LAR,SF,10,9500,9500,17.7,26.2
WR,Bryan Edwards,10,LV,KC,16,5300,4200,16.3,17.8
WR,Hunter Renfrow,10,LV,KC,16,6000,5100,14.1,17.6
WR,Jamal Agnew,10,JAX,IND,29,5300,4500,13.9,13.9
WR,Keenan Allen,10,LAC,MIN,27,7200,7000,13.8,17.8
WR,DeAndre Carter,10,WAS,TB,21,5200,3000,13.5,15
WR,Mike Evans,10,TB,WAS,31,7400,6900,13.2,14.2
WR,Jakobi Meyers,10,NE,CLE,18,5500,4800,12.9,14.9
WR,Albert Wilson,10,MIA,BAL,10,4700,3000,12.6,14.6
WR,Byron Pringle,10,KC,LV,3,5200,3400,12.6,14.6
WR,Marcus Johnson,10,TEN,NO,30,4900,3000,12.5,18
WR,Tre'Quan Smith,10,NO,TEN,32,5500,4300,12.4,14.4
WR,Gabriel Davis,10,BUF,NYJ,8,4900,3400,12,16.5
WR,Elijah Moore,10,NYJ,BUF,1,5700,4700,11.9,13.4
WR,Robby Anderson,10,CAR,ARI,19,5200,4400,11.7,13.7
WR,Davante Adams,10,GB,SEA,11,8700,7900,11.3,14.8
WR,Rashod Bateman,10,BAL,MIA,29,5500,4200,11,14
WR,Ray-Ray McCloud,10,PIT,DET,17,5000,3000,10.8,15.3
WR,Marquez Callaway,10,NO,TEN,32,5600,5100,10.7,11.7
WR,Isaiah Ford,10,MIA,BAL,10,4800,3000,10.4,12.4
WR,Corey Davis,10,NYJ,BUF,1,6200,4900,9.8,13.3
WR,Diontae Johnson,10,PIT,DET,17,7400,6800,9.8,14.3
WR,Michael Pittman Jr.,10,IND,JAX,23,7200,6300,9.6,12.1
WR,Isaiah McKenzie,10,BUF,NYJ,8,4600,3000,9.4,9.9
WR,Christian Kirk,10,ARI,CAR,4,6700,5500,9.3,12.8
WR,Chris Godwin,10,TB,WAS,31,7800,7100,9.2,12.7
WR,Adam Thielen,10,MIN,LAC,2,7000,6700,9,11.5
WR,Terry McLaurin,10,WAS,TB,21,7100,7600,8.9,11.9
WR,James Washington,10,PIT,DET,17,5100,3500,8.5,9.5
WR,Deonte Harris,10,NO,TEN,32,5400,4000,8.5,11
WR,Jaylen Waddle,10,MIA,BAL,10,6600,5500,8.1,10.1
WR,Amon-Ra St. Brown,10,DET,PIT,24,5400,3800,8.1,10.1
WR,Jerry Jeudy,10,DEN,PHI,5,6200,5300,8.1,11.1
WR,Amari Cooper,10,DAL,ATL,20,7300,6200,7.1,9.1
WR,Van Jefferson,10,LAR,SF,10,5500,4100,6.9,8.4
WR,Devin Duvernay,10,BAL,MIA,29,5200,3400,6.7,8.7
WR,Marquise Brown,10,BAL,MIA,29,8000,6700,6.7,9.7
WR,Emmanuel Sanders,10,BUF,NYJ,8,6300,5700,6.1,7.1
WR,Michael Gallup,10,DAL,ATL,20,5500,4000,5.7,7.2
WR,Mike Williams,10,LAC,MIN,27,6900,6600,5.3,7.3
WR,Quez Watkins,10,PHI,DEN,12,5300,3600,5.3,7.3
WR,Kalif Raymond,10,DET,PIT,24,5500,4900,4.9,6.9
WR,Marquez Valdes-Scantling,10,GB,SEA,11,5300,3500,4.6,5.1
WR,Jarvis Landry,10,CLE,NE,10,6100,5200,4.6,6.6
WR,Marvin Jones Jr.,10,JAX,IND,29,5900,5800,4.5,5.5
WR,DJ Moore,10,CAR,ARI,19,6800,6300,4.4,6.4
WR,DK Metcalf,10,SEA,GB,6,8000,6800,4.1,5.6
WR,Brandon Aiyuk,10,SF,LAR,8,5800,4700,4.1,5.6
WR,Mecole Hardman,10,KC,LV,3,5400,3900,4,5
WR,Courtland Sutton,10,DEN,PHI,5,6600,5600,3.9,4.9
WR,Demarcus Robinson,10,KC,LV,3,5100,3100,3.8,5.3
WR,Joshua Palmer,10,LAC,MIN,27,4900,3000,3.7,5.2
WR,Laviska Shenault Jr.,10,JAX,IND,29,5500,4600,3.6,5.1
WR,Randall Cobb,10,GB,SEA,11,5500,4300,3.6,5.1
WR,Jamison Crowder,10,NYJ,BUF,1,5800,4800,3.5,5
WR,Jaelon Darden,10,TB,WAS,31,4700,3000,3.4,3.9
WR,Braxton Berrios,10,NYJ,BUF,1,4900,3000,3.4,4.9
WR,Tyler Lockett,10,SEA,GB,6,7100,6500,3.3,4.3
WR,Olamide Zaccheaus,10,ATL,DAL,26,5500,4400,3.2,4.2
WR,Tyler Johnson,10,TB,WAS,31,5100,3300,3.2,4.7
WR,N'Keal Harry,10,NE,CLE,18,4800,3000,3.1,3.6
WR,Nelson Agholor,10,NE,CLE,18,5300,4000,3.1,4.1
WR,Tim Patrick,10,DEN,PHI,5,6000,4900,2.9,4.4
WR,A.J. Brown,10,TEN,NO,30,7600,7800,2.8,3.3
WR,Brandon Zylstra,10,CAR,ARI,19,4600,3000,2.8,3.8
WR,Odell Beckham Jr.,10,LAR,SF,10,5500,11100,2.8,3.8
WR,Zay Jones,10,LV,KC,16,4800,3100,2.7,3.2
WR,Trinity Benson,10,DET,PIT,24,4600,3000,2.7,3.7
WR,Cole Beasley,10,BUF,NYJ,8,6100,5200,2.5,3.5
WR,Noah Brown,10,DAL,ATL,20,4600,3000,2.3,2.8
WR,Laquon Treadwell,10,JAX,IND,29,4500,3000,2.3,2.8
WR,Keelan Cole,10,NYJ,BUF,1,5300,3200,2.3,2.8
WR,DeSean Jackson,10,LV,KC,16,4500,3400,2.3,3.8
WR,Donovan Peoples-Jones,10,CLE,NE,10,5600,4800,2.1,2.6
WR,Ashton Dulin,10,IND,JAX,23,5000,3000,2.1,2.6
WR,Marcus Kemp,10,KC,LV,3,4600,3000,2.1,2.6
WR,Rondale Moore,10,ARI,CAR,4,5400,4400,2.1,3.1
WR,Terrace Marshall Jr.,10,CAR,ARI,19,4800,3200,2,2
WR,Cam Sims,10,WAS,TB,21,4700,3000,2,3
WR,Frank Darby,10,ATL,DAL,26,4600,3000,1.9,2.4
WR,Zach Pascal,10,IND,JAX,23,5600,4500,1.9,2.9
WR,Nick Westbrook-Ikhine,10,TEN,NO,30,5300,3200,1.5,2
WR,Chester Rogers,10,TEN,NO,30,5000,3100,1.4,1.9
WR,Ben Skowronek,10,LAR,SF,10,4800,3000,1.3,1.8
WR,Malik Turner,10,DAL,ATL,20,4800,3400,1.2,1.7
WR,Dax Milne,10,WAS,TB,21,4800,3000,1.2,3.2
WR,Allen Lazard,10,GB,SEA,11,5500,4400,1.1,1.6
WR,T.Y. Hilton,10,IND,JAX,23,6000,4700,1,1.5
WR,Adam Humphries,10,WAS,TB,21,5000,3500,1,1.5
WR,A.J. Green,10,ARI,CAR,4,5600,4600,0.9,1.4
WR,Jalen Reagor,10,PHI,DEN,12,5100,3500,0.9,1.4
WR,Jauan Jennings,10,SF,LAR,8,4600,3000,0.8,1.3
WR,Tajaé Sharpe,10,ATL,DAL,26,5200,3900,0.5,1
WR,Dez Fitzpatrick,10,TEN,NO,30,4500,3000,0.5,1
WR,Ty Montgomery,10,NO,TEN,32,4700,3000,0.2,0.2
WR,Dee Eskridge,10,SEA,GB,6,4600,3000,0.1,0.6
WR,Miles Boykin,10,BAL,MIA,29,4600,3000,0,0
WR,James Proche II,10,BAL,MIA,29,4700,3000,0,0
WR,Tylan Wallace,10,BAL,MIA,29,4500,3000,0,0
WR,Mack Hollins,10,MIA,BAL,10,5200,3100,0,0
WR,Preston Williams,10,MIA,BAL,10,5200,3000,0,0
WR,Russell Gage,10,ATL,DAL,26,6000,5000,0,0
WR,Christian Blake,10,ATL,DAL,26,4800,3000,0,0
WR,Jake Kumerow,10,BUF,NYJ,8,4500,3000,0,0
WR,Tanner Gentry,10,BUF,NYJ,8,4500,0,0,0
WR,Rashard Higgins,10,CLE,NE,10,4900,3300,0,0
WR,JoJo Natson,10,CLE,NE,10,4500,3000,0,0
WR,Lawrence Cager,10,CLE,NE,10,4500,3000,0,0
WR,Ja'Marcus Bradley,10,CLE,NE,10,4600,3000,0,0
WR,Anthony Schwartz,10,CLE,NE,10,4700,3000,0,0
WR,Cedrick Wilson,10,DAL,ATL,20,5200,3500,0,0
WR,Simi Fehoko,10,DAL,ATL,20,4500,3000,0,0
WR,Geronimo Allison,10,DET,PIT,24,4700,3000,0,0
